  4.2399E-01  9.9544E-01 -9.2933E-02  2.4781E+00  1.4729E+01  1.1154E+12 -8.8804E+12 -7.7650E+12
  4.2799E-01  9.9690E-01 -8.0445E-02  1.7325E+00  1.4798E+01  1.1100E+12 -8.8729E+12 -7.7629E+12
  4.3199E-01  9.9774E-01 -6.7907E-02  9.8654E-01  1.4859E+01  1.1088E+12 -8.8696E+12 -7.7608E+12
  4.3599E-01  9.9794E-01 -5.5326E-02  2.3978E-01  1.4909E+01  1.1117E+12 -8.8705E+12 -7.7587E+12
  4.3999E-01  9.9751E-01 -4.2710E-02 -5.0842E-01  1.4951E+01  1.1189E+12 -8.8756E+12 -7.7566E+12
  4.4399E-01  9.9645E-01 -3.0067E-02 -1.2587E+00  1.4983E+01  1.1304E+12 -8.8849E+12 -7.7545E+12
  4.4799E-01  9.9475E-01 -1.7404E-02 -2.0115E+00  1.5006E+01  1.1461E+12 -8.8984E+12 -7.7523E+12
  4.5199E-01  9.9241E-01 -4.7305E-03 -2.7677E+00  1.5019E+01  1.1662E+12 -8.9163E+12 -7.7502E+12
  4.5599E-01  9.8944E-01  7.9461E-03 -3.5277E+00  1.5023E+01  1.1906E+12 -8.9386E+12 -7.7479E+12
  4.5999E-01  9.8581E-01  2.0618E-02 -4.2922E+00  1.5017E+01  1.2196E+12 -8.9653E+12 -7.7457E+12
  4.6399E-01  9.8154E-01  3.3275E-02 -5.0620E+00  1.5000E+01  1.2532E+12 -8.9965E+12 -7.7434E+12
  4.6798E-01  9.7662E-01  4.5911E-02 -5.8376E+00  1.4974E+01  1.2915E+12 -9.0325E+12 -7.7410E+12
  4.7198E-01  9.7103E-01  5.8516E-02 -6.6198E+00  1.4937E+01  1.3347E+12 -9.0732E+12 -7.7385E+12
  4.7598E-01  9.6478E-01  7.1080E-02 -7.4094E+00  1.4890E+01  1.3830E+12 -9.1190E+12 -7.7359E+12
  4.7998E-01  9.5785E-01  8.3595E-02 -8.2071E+00  1.4831E+01  1.4366E+12 -9.1698E+12 -7.7333E+12
  4.8398E-01  9.5025E-01  9.6051E-02 -9.0137E+00  1.4761E+01  1.4956E+12 -9.2261E+12 -7.7305E+12
  4.8798E-01  9.4195E-01  1.0844E-01 -9.8302E+00  1.4678E+01  1.5604E+12 -9.2880E+12 -7.7276E+12
  4.9198E-01  9.3296E-01  1.2074E-01 -1.0657E+01  1.4583E+01  1.6312E+12 -9.3557E+12 -7.7245E+12
